"RTTot__C"	"RTTot__H"	"RT35S__C"	"RT35S__H"	"RTSHR__C"	"RTSHR__H"	"RTWOL__C"	"RTWOL__H"	"RTSCR__C"	"RTSCR__H"	"RTot__C"	"RTot__H"	"R35S__C"	"R35S__H"	"RL11C__C"	"RL11C__H"	"RSHR__C"	"RSHR__H"	"RWOL__C"	"RWOL__H"	"RGL2__C"	"RGL2__H"	"RSUC__C"	"RSUC__H"	"RS22__C"	"RSCR__C"	"RSCR__H"	"RCO2__C"	"RCO2__H"	"RPEP__C"	"RPEP__H"	"STot__C"	"STot__H"	"S35S__C"	"S35S__H"	"SRB__C"	"SRB__H"	"SSUC__C"	"SSUC__H"	"SS22__C"	"SGL2__C"	"SGL2__H"	"SCER__C"	"SCER__H"	"SKAT__C"	"Descriptions.Canada"
"LHCA1"	7.08103763874433	6.91415181206954	6.80275037318453	7.06734761627748	7.40257868542839	6.82836976521409	7.02137154065891	6.79326767860031	7.07431829806142	7.14706185165856	6.32386512595061	5.94446174311384	6.40318526733652	6.60911116537885	5.2917214572884	5.33113014321715	5.59148292311383	6.0424691093537	6.37788380595167	5.91275806871525	6.98408338548678	6.50385658987816	7.04305155403368	6.85224236176436	7.03368217185685	6.14175041414524	6.00408679919281	6.55162020736254	6.12716948003725	6.30674604773033	6.51876668239635	13.4820611162168	13.1555199845461	12.960161786424	12.8804415436792	13.3634513615218	13.0590998574779	13.7105134582048	13.4114824091001	12.5095647325288	12.6907871498786	12.426960925853	11.5408874570457	11.8567414255764	12.6487729037879	"chlorophyll a/b-binding protein  ; supported by cDNA: gi_13265500_gb_AF324692.2_AF324692"
"HCEF1"	1.884367211993	3.27075518407335	2.94604872516783	2.95166527605051	1.90935251307337	4.53171245258664	3.22218833562747	3.1871546059603	4.00899606926686	2.29839572996878	4.45869315409317	2.9230300072281	5.46124537626011	5.21171427936208	2.83898045724352	4.82905983039638	4.65827298195932	4.94566688869993	3.66917340596622	4.74152949931502	5.14977161829043	5.32010263385012	3.85546291483352	4.08315251842977	4.46328776299933	5.00965124167621	2.26161583696991	4.70047073242181	4.3838147154093	4.3322776907669	1.86769177650143	12.2363350329519	12.5403621683099	11.7964002476534	12.1259848599047	12.4664845112078	12.4358410995074	9.24719156007046	10.2904282335306	11.117691857035	11.0171091735981	11.2080469341045	9.45420086699489	10.6544563243887	11.4074180653722	"fructose-bisphosphatase precursor  ; supported by cDNA: gi_14532619_gb_AY039934.1_"
"ATCHX20..CHX20"	2.1346884910762	3.65676909879873	5.61756912177425	6.10386136512343	4.73222642442486	3.38120947194974	4.68957641484729	2.70541326297566	2.77393928058081	1.5739758100795	4.72126593109703	4.43488685215541	5.82907892142487	5.55984118943387	5.80440290775208	6.06693388073475	4.76935940748313	4.51936172879633	3.86584429119474	3.5477144787	5.05725331527044	4.57255002954956	2.41437006148793	5.10302677849785	1.46379046507	4.9333583868601	5.29613252873339	4.56941698241291	3.40263504640164	4.83598428581517	4.76175566686091	8.1649816135171	8.12249001931953	6.61883462370465	6.90656451076245	6.72337263076857	6.59559147822055	3.31297778024081	6.247989719594	5.25357259838511	6.67463073531324	6.59706256682329	8.71471659094357	8.96637733057132	10.8590868063052	"putative protein several hypothetical Na(+)/H(+) antiporter"
"CYP71B5"	1.16625323297616	4.03961598643592	2.37691243923317	4.29306336672673	3.33709001737952	2.10655797081318	4.07132002707299	1.46503041640836	3.57952606014532	0.460703001168468	2.4013322505768	3.12764080020811	1.23524337268477	2.68053003313361	1.41607231585628	1.44386902308103	0.873516771821441	1.7853362762594	2.10326127013366	3.81617590151632	1.39501015938761	2.99745350711592	1.86845535854802	2.24993296241141	1.77270658686783	0.755910824255094	2.16314744480053	1.73320259148751	1.87002320286623	1.387137697824	1.77758010588166	9.11351266579577	8.46109536916304	8.48093239475347	8.48470939107571	8.56112641614863	7.96310983338195	7.66345663425237	6.70176292811468	9.55188292479667	8.91487689431939	8.84211943621038	10.8668978416515	10.2790954078379	8.0184848684945	"CYTOCHROME P450 71B5  ; supported by cDNA: gi_3164131_dbj_D78601.1_D78601"
"ATSSL4..SSL4"	6.52321134765779	4.39334524059191	5.03819341804603	3.25799217250916	4.56209123468294	5.12795729344292	6.32438481705435	5.73806061242308	3.41513800383304	5.79007297946104	4.7287895395401	5.44387573375814	5.29236568333848	4.82147082717239	4.77149828226052	4.81659781690011	4.26543504241883	5.22353879959476	4.37796769822282	4.61733381679822	5.70145512706395	5.99098896407974	3.89462797168731	6.06328857723194	5.44440302438696	3.22333487651605	3.40734249722678	4.2567567909604	5.49901332376779	7.09365172031591	7.41471275062465	11.9038570772508	11.913641035904	10.9144385185835	11.3718676331159	11.5607649521992	11.8654263303465	8.93639587686625	10.0638917969757	11.1109168181909	10.5655865996819	11.009469976389	8.89078735174966	9.64930215006792	11.8244154727168	"mucin-like protein hemomucin, Drosophila melanogaster, EMBL:DM42014;supported by full-length cDNA: Ceres:38547."
"LTP5"	6.17156710084189	6.17471179194846	6.54936840506868	6.84750179311362	5.16237857255713	4.93223500023577	5.41056479150814	4.12568135116176	5.98649962322763	4.09914855627684	6.7255526962447	6.71126402393097	7.87682329967296	7.70447099254216	7.3523550502066	7.35894143270997	6.39988783672493	6.45957965893117	6.73154184943837	5.97112830863602	7.460803834769	7.20305390403313	6.09448544194983	6.11015374794529	6.85508415279755	7.07813323979271	4.99258094435377	8.67145463333318	7.64854340620569	4.74559369995093	3.73097277742779	13.8105169764691	13.8023740742246	14.7651445009032	14.5616300795609	14.2312316179329	14.4056044604288	13.5267264628275	13.2726351046858	14.438932148239	14.7195962295439	14.7495391388832	14.3274107785731	14.386596701186	13.5193196297065	"non-specific lipid transfer protein  ;supported by full-length cDNA: Ceres:8400."
"PEX11B"	2.87860819498672	5.12497756432017	4.37106719618849	4.28677860784617	3.4908744556586	5.01946417927236	5.91613360625586	5.88312848078122	4.49310959227887	5.56707054229996	5.36390579591255	3.03017932465914	4.02527789398471	4.98655698958146	3.10921109648036	4.41160109885362	3.63082260446832	3.53661790070036	3.77930088335268	4.83382252137769	2.80071015868347	6.12023390156449	5.06135313867326	4.98265052147506	4.18636928211172	4.96963464228523	4.72954070081568	5.82599688491811	5.29822168360066	2.70138167021222	4.98459098489947	9.86084646176211	10.9359924357569	9.69935355130167	10.9258152502203	10.2418030255394	11.5346261877955	7.64042612777476	8.30371260616358	9.37289092263739	9.15308314347004	10.5884585250193	7.36497326356677	9.39612864043962	10.1305515134424	"putative protein PMP31 protein - Candida boidinii,PIR2:S50280;supported by full-length cDNA: Ceres:28351."
"CAB4..LHCA4"	6.80436668292048	7.13666127131879	4.66701325573969	6.36064859061964	5.02643539642894	6.90735337365298	6.31056234306867	6.49142018199452	5.33399566181031	6.6289056903652	7.55969672650761	7.90840194700892	7.04747382527608	6.94240523675714	6.26349804619773	6.41356217887829	6.95132775490189	7.35481683718569	7.37790800205261	6.61724748078281	7.22019668838072	7.04695545735207	7.64174044190334	7.11490081633431	7.85992313941792	6.76628514350295	6.33518990531594	7.1717057385742	7.18987236900146	9.05867063494509	7.76125877416973	14.2015332854735	13.8204987195238	13.7965373941204	13.3471496490656	14.1166827608035	13.6344623266713	14.0735702385909	14.5208275462441	13.4142114859745	13.2740396817216	12.9388292174035	12.5519302475308	12.7470863377074	13.7474683294114	"CHLOROPHYLL A-B BINDING PROTEIN 4 PRECURSOR homolog CHLOROPHYLL A-B BINDING PROTEIN 4 PRECURSOR (LHCI TYPEIII CAB-4) - Arabidopsis thaliana, SWISSPROT:CB24_ARATH;supported by full-length cDNA: Ceres:2531."
"RPP13"	4.34806232801895	4.50428224225929	1.85187735387824	2.47519625418813	2.20235626036018	0.821670357737946	3.48399525864025	1.83252526690296	1.53727316272729	2.18547912809417	2.54716587950942	3.17894037063582	3.28618499479569	2.9338024409001	2.31738428564953	3.36707170472799	0.550604010140732	2.18457736378312	3.52197952216384	4.00189779235032	5.01259018505201	5.6397612603043	2.20800943355278	1.99854414903841	5.72062777351674	0.56087205785542	2.42631174955988	2.25367218327432	4.27852260421073	7.19742457643512	6.44999756165574	9.20674381879311	9.06216088476974	8.84913155786542	8.71853456654721	9.15674996943894	9.06099108662464	7.14048017289191	7.39815606890273	9.21084061421255	9.03681780104855	9.02176390767785	9.4719259504752	8.98533468760558	9.29687275082813	"disease resistance protein RPP13-like protein disease resistance protein RPP8 - Arabidopsis thaliana, EMBL:AF089710; supported by cDNA: gi_14334999_gb_AY037179.1_"
"ATLOX2..LOX2"	5.7381502497952	5.10200668517239	4.88049491825783	5.0687425348133	3.44904733366728	5.26474385754361	4.69307730776889	5.02976788634189	3.56456806375919	4.15942536895484	4.60294646998687	5.05476441021673	5.31939246296942	5.08671643625526	5.15612341555169	4.44655863869275	4.3320890873812	4.00516245081825	4.93272040435872	4.41763319439598	4.57297129355438	4.79237567957815	5.43659956067371	5.17049457920802	4.29109349020454	5.37513750833184	4.68609133429171	4.30472965779361	4.73623890818977	5.41268491944734	5.21020853889668	11.1868825697057	11.4220959443475	9.84015291153916	10.2638440426547	10.6613980177914	10.8357738173471	8.16459874335012	8.84725591211426	10.0629622132368	9.81884021276471	10.0957332193892	7.81082787523727	8.55405799227101	10.7589435707349	"lipoxygenase AtLOX2  ; supported by cDNA: gi_431257_gb_L23968.1_ATHATLO"
"ATSAUR15..SAUR.AC1..SAUR15..SAUR_AC1"	3.73511870565784	3.93887114474047	3.99648335376769	4.7264674572969	4.25738781779909	3.23586036972747	3.46303078872872	2.70266724997005	1.19764429743513	3.79744698419733	2.53300620338536	4.12539785157819	3.79208787807116	4.69407888965804	4.60502586549744	3.51492892479194	1.54273141879175	3.75587855286554	3.98456048979339	3.27780608299714	3.2097504740639	3.41479551107465	3.70234891325814	4.17280258099893	1.55707303390407	4.10846013372675	3.24458855016203	2.05226660853185	3.84619652051049	3.27931353849439	4.5801354922781	5.44227389714947	6.41461716334676	6.73535542996832	7.82307582902193	6.06455922674874	7.70961406158117	5.43490638044481	4.96011884333701	6.90150966739205	7.11086203563261	8.30697698525652	7.69129650460666	7.11114211700614	5.25641329616204	"small auxin up RNA (SAUR-AC1)  ;supported by full-length cDNA: Ceres:14973."
"AGL21"	8.12133237660777	8.45727249720537	8.32846045555446	8.63052471802931	8.36234818953782	8.00250014756349	8.90810412918625	8.05100074317634	8.16421376156826	7.78882126994966	7.80078446113126	8.02126931483919	8.5558277527006	7.89840653547703	8.43295960639806	7.76382119111074	8.41940514276483	7.92978816166987	8.34319182073379	8.16563460509578	8.27848779297592	7.92952179904398	8.24538509385926	8.43920410842974	8.49743339111939	8.2003301357812	7.91523143299325	8.47389273391071	8.15227321038513	7.88090986085408	7.14706385605704	2.03391597980637	2.47019811410829	1.8409560166247	1.2890696341077	1.47510437995829	1.62875534038706	1.35507959928478	1.68833689090095	1.42712875481271	1.60353410924578	2.0163670099731	1.52016287956335	1.42566982297748	1.65970179091631	"MADS-box protein AGL17 -like protein MADS-box protein AGL17 - Arabidopsis thaliana, PID:g862648"
"KCS17"	6.1977861488458	3.52442775231801	6.71921711666604	3.61909666062657	6.37546597529462	5.14246764902146	7.89920757308243	3.33006810587536	7.67003339092922	3.19448766279079	5.18981716830989	4.53661389505399	5.19892380650921	3.44451072842435	5.27958606259592	4.15346930543068	5.30318475551279	3.55022547064894	6.25810739492446	4.74678331626022	5.29132737527894	2.69293542644574	4.11218293979264	2.82155405474097	5.00834526673802	7.55110851416368	6.02890405857794	5.5512110230382	2.66314863181755	3.70204335978035	1.50789026710066	4.54544111966255	3.13337010352659	4.14195266422795	2.21825941909786	1.90023863264834	2.2792526253421	2.24931847846855	1.74034620867106	2.69645861330958	1.49517752594738	3.62863575001012	4.1267442908833	2.01597033208572	2.63753729125915	"putative ketoacyl-CoA synthase fatty acid elongase 1, Arabidopsis thaliana,gb:U29142"
"AtSFH1..COW1..SRH1"	9.40705158070013	8.19002053633211	8.51533729077168	8.32141065572162	9.87299752728781	9.22738235061291	8.80474605039361	9.35219159345362	9.71073155054642	9.64889724963487	9.50531826177174	8.33442941468067	7.26833312906771	5.0609054943436	7.30413266604707	5.35187776107236	8.30967313766591	7.42364263434594	8.24976670173622	7.63607196736139	8.20003737233891	7.14704274743925	8.9643385655439	7.890204694097	8.97607856273184	8.42808421130826	7.50196811024235	9.59635172535817	8.01880986811723	6.09434226598797	6.11120359583151	2.39751448161606	2.01269949694989	2.43918369354058	2.04555680916766	2.26028907886795	2.33019246551245	2.32369690551317	2.18544519781234	3.43902275045476	1.85785142932527	1.26468723804263	1.24248326259902	1.91592745974477	5.18502677807943	"putative protein SEC14 protein, Saccharomyces cerevisiae, PIR2:A30106"
"KCS16"	2.95562373061365	3.81699199252576	4.38714725589564	5.04514952128173	2.44532521123831	1.48789288098473	3.09114195584593	2.40602617006286	3.92241293096099	2.30295280253622	5.48626469399706	3.25344474118551	3.65992684114589	2.48195189488519	4.28288707714413	3.48265444822726	4.16201628444508	2.86838112020486	4.54816629010814	3.12377209393098	3.91925995390688	4.86790337359602	2.61082491787784	2.51184820586873	4.23987306739508	5.28592474383288	4.03354065898248	6.25722167256065	4.02775047428514	0.811974135098038	2.15675577965121	7.86379512428502	6.86579792255207	7.06606849054236	5.51458201958896	5.64161643678307	4.6134832122043	5.22226928656847	5.09896516061959	8.18298988712244	7.0912012136036	7.12886493610287	9.47043062042961	8.17392969270003	6.68543930804163	"fatty acid elongase - like protein fatty acid elongase 1(Fae1), Arabidopsis thaliana, U29142"
"ATH1"	4.8129331343825	3.41672520926402	5.70563437002043	2.31703459442479	3.68802004712242	3.6066190718053	4.77100554184006	5.05709314146624	2.57693963916075	4.95860311787846	3.86837827529374	4.0967703606679	3.74558659956132	3.45795857560459	4.31110486257798	4.4934523565244	3.65009555061678	4.4480010273015	3.97196835509174	3.97435964542521	4.74901771934331	3.39970516407471	3.89260873111268	2.07225304392571	4.25585596024149	2.20497542562473	4.11748666456218	4.49469554288259	4.61845829330754	2.99514430303387	5.30118450919012	8.9396961898092	8.72512939240878	8.02883653386071	8.06920261132211	8.45299208301003	8.32509507299918	7.11556945910879	7.24332263882439	8.89505859689913	8.37881884643521	8.60178470617003	7.98821037939005	7.38190523887613	9.58447114727408	"homeobox gene ATH1"
"ATCBL10..CBL10..SCABP8..ATCBL10..CBL10..SCABP8"	3.63014262750671	5.11191050482485	3.93637390895307	3.28486850054846	5.73070416827348	6.01857253094386	5.57593632744281	3.50793385640661	4.78253273043802	4.26058092493792	3.63961172968307	3.23965289212432	3.58027371211856	2.78653151442763	3.99835438044993	3.8972597720824	4.91634335236718	5.01727406595956	4.76511957924531	5.84162507204204	5.08998386975622	5.96023532038854	2.67843096751023	6.2699714387949	3.73711722787298	2.40298345341255	6.46366331617709	5.64608942844339	5.9649626242582	2.73693185274137	5.01171552975518	9.37706918664527	9.02105907306961	8.69052396457332	8.88425039457065	8.77209205606783	8.43389291335475	7.52900419612458	7.46209537456595	9.55394324087706	8.97336334983811	9.12442070591188	9.71322428158943	9.944631940715	9.2842786975076	"putative protein (fragment) calcineurin B, Naegleria gruberi, gb;U04380"
"CYP82C4"	8.22150465445934	7.24634751919722	6.93488097700065	7.20641722348548	7.41002900562176	5.66006885350466	8.53171853178761	8.05146322476552	8.67301375455189	8.14924247487619	8.49047423946096	7.64510620853075	7.04628697991258	6.8110806069317	6.99833449612981	7.10572518447892	7.16238133832352	5.63185468332969	7.28374684316833	6.82484128261952	7.52084505674671	6.69334990541517	8.2560875244237	6.626765389966	8.29594819346433	7.10468124946125	6.11698326879924	8.21987080681918	6.10656930069426	6.32670779255494	5.8539333188601	4.55771229718217	2.51760226728181	4.09868387969057	3.27129199201203	3.80095471973764	3.74921387227561	4.16374552473563	1.11267554834926	1.31153073101436	1.98617598893615	1.98180166133679	1.64452422679446	3.67311725889906	3.68058690345044	"Cytochrome P450-like protein cytochrome P450 monooxygenase, Pisum sativum, PATCHX:G894153"
"PSAE.1"	7.36928176707679	6.40366685354558	6.65725894864503	6.91559721708596	5.65254195213954	4.24743767253467	6.97134747653153	6.21002143562559	6.00420941717045	5.79428292484523	6.95691866133644	7.00905452919533	8.90818561296262	8.26685999870154	6.52030732103071	6.8419035336225	7.74316045414157	8.14957820965116	8.05418560867449	7.90030884711105	8.9034692654186	8.35433352575423	6.6931994612052	7.43234336195209	8.2829651823665	7.63988557579521	6.7984015135552	7.66379288734111	7.13351385703523	7.9429341438195	8.38945553032383	14.7658452191751	14.7622709747932	15.052866758873	14.6634940716409	14.6524371069651	14.9586323704787	14.4371205248975	14.1568824568146	14.5743160536668	14.4780458021428	14.6291635391108	13.1651896164666	13.3498248046999	14.5463373305809	"photosystem I subunit PSI-E - like protein photosystem I chain IV precursor, Hordeum vulgare, PIR1:F1BH4; supported by cDNA: gi_11692883_gb_AF324694.1_AF324694"
"CIL"	1.61387857935903	2.24414558816467	1.15250271104142	2.3391401334506	3.08088585714269	1.60826492705548	4.29157326288463	2.46157523414564	1.28628494914261	1.99993099424591	1.84797393145348	2.00051175578381	1.03944570787039	1.53287682085894	1.8551064657545	2.22629746473211	3.78214916265394	1.35521257695461	0.683405020683468	3.3953047296123	3.67409838318561	4.44665814646017	3.19339331979733	1.53834400006585	1.85993156072586	1.97389085025805	2.11652957252363	2.28881686476318	2.74671041383526	2.03074315053567	1.72963353301338	9.31146559807955	8.29408190551527	8.84602959513959	7.85507912361435	9.45583182191661	8.11652426407912	6.59097136591339	6.26686108994131	8.16249142399845	8.1969232719928	7.30785965908848	6.98613464122983	6.2791299927102	9.22088849707041	"putative protein ; supported by cDNA: gi_13991647_gb_AF359388.1_AF359388"
"ATXTH14..XTH14..XTR9"	12.2359018726424	10.9868154741332	10.350878362273	9.47090745004573	11.3698275491624	9.88543313205457	10.954045117623	10.3539480359562	11.1862864588771	10.4776153247057	11.0477682437413	9.9036339822377	9.03191792908011	8.25929427090905	8.19206720652909	7.55435477913191	10.0663897832767	9.28381412115281	10.4244164232078	9.33399546880291	9.29267925811422	8.34286792503445	9.90951094213059	8.77821842588641	9.4559549070111	10.2506637817732	8.8237459751671	10.29658378495	8.79288555944952	7.80550348907394	7.41015776531181	5.63269307025573	5.09337127739303	5.12415212498415	4.76549437897883	3.93129695306314	3.11900489364948	3.84715164244478	1.66156599104837	2.04812788876853	3.86805050397841	3.69576603966949	2.24375538725054	4.52704019603695	5.40738180565139	"putative xyloglucan endo-1,4-beta-D-glucanase xyloglucan endo-1,4-beta-D-glucanase (EC 3.2.1.-) XTR-3 - Arabidopsis thaliana (fragment), PIR2:S71222; supported by cDNA: gi_4218962_gb_AF093672.1_AF093672"
"CER2..VC.2..VC2"	4.0477548867039	4.81502902505224	3.9383452799476	2.67808354806548	2.9611094743774	4.03914635240163	2.71187740360068	3.7861198206131	2.99596173773107	3.72258303540906	3.42631418931051	2.08019425871917	3.87673650828755	1.26388325422974	2.04145190551803	1.25403465143259	3.71832749757097	2.48559434010147	3.59970455196168	2.86932150037365	3.9236059089757	1.7051382941247	3.07784238427724	2.57506362832537	4.05387321891655	2.89217335781648	3.51271739656195	6.1815135209215	1.62012090082493	1.72685480119884	1.66010187116201	10.1272150556206	9.73647060856372	9.9542578744844	9.62052277432128	9.52925390103897	9.04048732876277	9.1848010950028	8.93030635496764	11.2246218844138	10.8815217890963	10.3510721886943	12.5328275132866	11.9028668788702	11.4247386421743	"CER2  ;supported by full-length cDNA: Ceres:33382."
"CRK18"	4.44685113818119	5.2335871272752	4.62385484148942	2.76287153150703	2.6754397586681	6.05389653505115	4.89764939004509	5.83088706196871	4.70850673661859	4.58382781679768	3.00415573503074	1.84858808599828	3.15055168811687	3.59723921257122	3.40786058694585	3.1019621478318	4.75683804678538	3.71254570782595	4.86409133034505	3.66939521815601	3.42758143222693	3.41853600209654	4.1414189525007	4.08339157987124	3.74391619345151	3.76000913370389	4.51316395836649	5.38337906406294	4.57051244813331	3.76853500899322	3.89643849419774	8.11459782853287	9.23814550434257	6.5431559693034	7.30787996509357	7.40567099257214	7.37310560064404	6.16197225124567	6.69981049349433	6.18984661692568	7.02811006577689	7.3419485656065	6.42738459012127	7.4524584006629	8.64543716870177	"putative protein receptor protein kinase, Ipomoea trifida"
"CRK21"	2.55248452155813	1.79550482883263	3.62408230445253	2.51465260471064	5.09366569050523	1.09421760863701	4.28831732444799	4.32826077249894	3.44731621992289	3.92802809506703	2.42224297570047	3.59296574619344	2.24247251576476	3.33906119520912	3.62019763973021	3.18729778764789	1.95925574829499	2.58695273174149	4.10253284406669	3.5011792493796	3.57538222345406	3.14632615531303	4.63250628300415	2.37159647255418	1.64172620212384	1.89982425262111	2.42253427446813	4.21204271975404	3.44096370367598	3.43765509932116	3.7831749492956	10.2275336989096	10.0739440960658	10.0149299940703	10.1580874922291	10.7789374605996	10.6672049908175	6.65690652544708	7.36350725450477	9.16071868232592	9.39503698514221	9.66122131951946	6.31808430625643	7.08504213615737	10.2902427756935	"serine/threonine kinase - like protein serine/threonine kinase, Brassica oleraceae"
"CRK22"	5.62703520580875	5.71137199646198	4.78430716778945	5.8506872814254	5.75561603467135	4.04173272403273	3.50021785231164	5.31826313194459	4.37982780651957	4.47150878329539	3.49427952212145	3.82198235266335	4.3710859930511	2.68573345496472	1.85620305293973	3.34754195903045	1.64190998623133	3.08341513227696	0.831910811828386	4.12463165636609	3.62466997295687	3.44717484807688	4.73013223681359	3.91543290227529	3.80009203264397	4.04315760653894	3.77790550500127	4.13787204591498	4.539995141897	3.47385669948741	4.31511089805467	8.63934582564277	8.2056788399503	8.08548041412537	8.16945134537429	8.8158045201613	8.47380115547931	5.55805851262347	6.14266639566169	7.52327018060743	8.1122607094264	7.72162703209356	6.84053880720546	7.13907999052271	8.46977900348629	"serine/threonine kinase - like protein KI domain interacting kinase 1 (KIK1), Zea mays"
"AKT2..AKT2.3..AKT3..KT2.3"	4.62102599950926	4.63946269409717	1.42075636284117	5.50129289719609	4.90158885416464	4.59216383569762	2.61797937247971	5.83371657675463	5.55831531323673	1.87459126835706	4.49655970328577	4.90328188466832	3.59786535450507	4.03649562967415	3.39193994376703	5.04169554498107	2.90075393966145	3.44611985964461	5.04273910220199	2.42053164450387	5.77588773925995	6.61615658971366	7.64574303626531	7.20792404870602	6.69533082967286	3.46053591732277	3.67875627451162	3.91315884240687	4.17983990903963	3.41930895209549	2.26671090701744	7.4022312836538	7.96918713301029	6.33443848447874	6.96696752239506	7.23636761606912	7.44152077334509	8.84850531812195	8.89542158423191	8.00039123080859	7.4177615989481	7.74369917605388	7.09379200831186	8.54685852861873	7.60397942671834	"potassium channel protein AKT3  ; supported by cDNA: gi_1100897_gb_U40154.1_ATU40154"
"ATRP1..RP1"	5.75609641558373	4.56117751287794	4.12333741454354	5.12214772083397	5.72819430680254	4.7418075937259	6.50274872407574	6.7833343285152	5.68892976570431	6.02567715725885	4.8772230808747	4.99021625920945	6.09317830326906	5.97447828175077	5.70496893016361	6.14017215168906	5.78195589789043	4.78481887067333	5.35480820475313	5.94677115539733	6.65748444197221	6.71360164059318	4.73611146608834	5.66184946046674	5.74412357828254	5.04844728033885	5.24298664035823	5.12181255450729	5.7039161229687	7.11775440635482	7.65428753313047	11.3060205951107	11.1029710053434	11.298368637724	11.3272717085679	12.0956005741531	11.8492304902668	10.5969771565426	10.1284397575933	11.1099275729734	10.8440854202277	10.6321186173017	9.57151461463805	9.77393137320592	11.0350595460166	"putative protein sigma70 operon, Staphylococcus aureus, PATCHX:D1020251"
"ATIRT2..IRT2"	11.8397838187687	9.66498875197571	9.69454812096707	8.34854367882978	11.015573338712	8.44277001626472	10.57539333827	9.31392422701867	10.4791151083185	8.82093384083184	10.1845777820279	9.40233080458592	8.14572096004787	8.10665404994275	7.53268537544821	7.47403656317673	8.83041584155865	8.2037029332198	9.18498602758014	8.14625369753171	8.6640933376396	8.11964253774692	9.31825201351579	8.0470065405255	9.03398657112212	9.34503549748052	8.35895887988066	9.85597942971446	8.28673123173416	7.94460501656633	7.7080106360141	4.10009167952917	2.15198194049529	3.51894789843025	2.65283324844953	4.30966117504295	2.08047336518839	4.23626219584292	2.48338470845217	2.87047609430081	1.75381625292767	3.66588103635891	4.57467126919332	3.70653423690359	4.23540947116537	"putative Fe(II) transport protein Fe(II) transport protein, Arabidopsis thaliana, gb:U27590"
"KAT2"	5.3716177212781	4.78573094325094	3.98580975413025	3.80420974641959	2.84778803728385	3.48124396875527	4.80878766857463	2.63659595543085	3.52502017369629	5.62437217652327	3.22409996171136	4.55732159080306	1.53663661594733	1.39576077436855	3.9192771355118	4.57844644132946	4.19460481294253	2.93831748565437	3.74272740074227	3.93033389984158	4.78649175173075	2.36047496788528	3.31256134543736	2.25058354700267	2.42417100623417	3.85518399221354	4.79514675792223	2.93618720882785	2.89420812568823	4.78079612034678	1.91418171079083	7.50828957867923	6.89846189730686	5.87080427952508	5.16744778826859	6.37243773035644	4.35154615264496	9.24156188986582	9.55218020655532	6.55701183075461	6.56938623695661	5.68591701301448	7.61700997883741	7.23062516848725	9.34971151089926	"potassium channel protein KAT2"
"PSAL"	6.08263380424138	5.83250968557013	5.53403273079552	5.60281512563299	6.08276132406083	6.14713937838255	5.90119669880151	6.03482856544058	6.22174820345503	5.43829911178401	5.08502222495345	4.89787448237479	6.42079097052985	5.95594512926269	2.36051361795283	5.02979147078572	3.97836412589015	6.25506542546024	5.4141524906417	6.10952776630276	6.56766425062343	6.5708697774114	3.43369888346858	5.02368600701724	6.31619024570713	5.1495825790837	5.3174163750785	5.79119104343472	5.22470652264002	5.87525781638579	5.93016916002872	13.8291039373102	13.4163674857808	13.9950514313404	13.9298816067782	13.9849480837136	14.1945393421318	13.4557874386679	13.2065905811711	13.0333973695541	13.1954383283848	13.4908212030605	11.4064447702342	11.5922216415282	13.3372349661804	"probable photosystem I chain XI precursor photosystem I chain XI precursor - spinach, PIR2:S35151;supported by full-length cDNA: Ceres:34400."
"EPFL9..STOMAGEN"	1.29989830673075	2.48135424035281	1.64958145014456	2.02314077327569	1.85272521702297	2.97722648508592	2.52542030225063	2.16144041627718	1.46900938475764	2.9880248439397	2.04639400766195	2.98962767842484	0.998886675581001	3.4204248750628	1.3552135750867	3.77176796978457	0.767874732089049	3.37663836236967	0.226980140010714	3.12513248951345	1.57476117401039	4.04249378064858	3.70505194492475	1.97976777539024	1.28992270585041	2.48025418545383	1.68338452451479	4.84207753246591	0.779491449231233	1.15462658905222	3.04731607829442	9.37833161110773	10.0365577791191	9.18656295713418	9.64189370411492	9.17338419375423	9.99888916191912	6.7982655917565	7.35156815348709	8.36531273531828	8.13326003181265	8.74575237429728	7.07228012392595	8.3437695922369	9.24972338935049	"putative protein"
"CRK30"	5.07603512263822	4.72386326012354	5.32506923623576	2.68401240921556	3.90280590420747	5.0628378576131	5.12529193655723	3.70398692269103	5.48184925903033	1.17497694688453	3.37145469208753	4.74165500612151	4.74233899511187	4.69283676356594	4.92512589559671	2.60621562903996	5.30506092104702	4.09909484520025	3.31891501270675	3.97116058542141	4.25596957741129	4.12114945095162	4.72999762944582	4.43657275094644	2.64931738242138	4.4738268383938	4.90125001849654	4.88276419935921	2.16848639836188	5.20797186981934	4.91861941408708	10.2561821065969	8.9662401844678	9.29685533946128	8.52684040957029	9.76145256651425	8.43448592126872	7.58528300355279	6.79421368186841	8.31146690050549	9.923457403841	9.02877573750096	9.76570762851812	8.19127325431543	9.5636495121965	"serine/threonine kinase-like protein receptor-like protein kinase RLK3 - Arabidopsis thaliana,PID:e1363211"
