"rootTipTot__Control"	"rootTipTot__Hypoxia"	"rootTip35S__Control"	"rootTip35S__Hypoxia"	"rootTipSHR__Control"	"rootTipSHR__Hypoxia"	"rootTipWOL__Control"	"rootTipWOL__Hypoxia"	"rootTipSCR__Control"	"rootTipSCR__Hypoxia"	"rootTipot__Control"	"rootTipot__Hypoxia"	"root35S__Control"	"root35S__Hypoxia"	"rootL11C__Control"	"rootL11C__Hypoxia"	"rootSHR__Control"	"rootSHR__Hypoxia"	"rootWOL__Control"	"rootWOL__Hypoxia"	"rootGL2__Control"	"rootGL2__Hypoxia"	"rootSUC__Control"	"rootSUC__Hypoxia"	"rootS22__Control"	"rootSCR__Control"	"rootSCR__Hypoxia"	"rootCO2__Control"	"rootCO2__Hypoxia"	"rootPEP__Control"	"rootPEP__Hypoxia"	"shootTot__Control"	"shootTot__Hypoxia"	"shoot35S__Control"	"shoot35S__Hypoxia"	"shootRB__Control"	"shootRB__Hypoxia"	"shootSUC__Control"	"shootSUC__Hypoxia"	"shootS22__Control"	"shootGL2__Control"	"shootGL2__Hypoxia"	"shootCER__Control"	"shootCER__Hypoxia"	"shootKAT__Control"	"Descriptions.Canada"
"ATGL1..ATMYB0..GL1..MYB0"	1.85512969840885	3.49306252179793	4.76706558328313	1.80814451140754	3.97279628908285	1.56025250393913	2.29081004321346	3.6159871788871	2.76825600985074	2.0763262955554	2.48885738474732	2.2033711211566	2.23478216197659	1.8257916505514	2.59374619520013	3.17171405503363	1.91636894466616	2.28879239229169	1.73401788412248	1.75550926590458	3.96597304238072	4.58696535407331	3.92333085255554	4.58434057955495	2.69142877733385	1.33948904031655	1.3763441443994	3.14574517224443	3.3299119149193	1.57121981217492	3.86158340251447	6.58833563021125	7.10625617084522	4.47583808383503	4.86541489945169	3.87555437076317	4.07507398404661	3.30878679503242	4.56881360387186	3.07067132144803	6.42083707038974	6.75139412294824	5.48937934771651	6.0497721762711	6.19499882184977	"MYB family transcription factor (GL1) identical to GL1 GB:AB006078 [Arabidopsis thaliana] (DNA Seq. 9 (3), 177-181 (1998))"
"MEE35..TCP4"	3.35255175547381	3.28214013368715	3.36357965106286	3.09716203013971	3.90772837346501	3.01401333194267	5.85470486273912	2.92492065394644	5.31628447226123	2.36905226811553	3.26295654328471	2.45167705972486	2.41656044802429	2.47811920892109	4.2866085687133	2.73375855533556	2.91476793298118	2.00042521136912	4.43428985011853	2.38327244079633	3.48183495921798	3.20723340805389	2.54210900238255	2.91093826199103	2.33692779150452	3.75876707420445	2.77104575742874	3.55471893638718	3.42729909276548	2.42468408837672	2.59522556163134	8.40692606810079	7.20724988938264	7.67745031533144	7.14148643504451	7.79243870464352	7.41227505582337	8.99596892246752	7.53052396702338	7.92650896527158	7.82616539257269	7.35576981896856	8.53583981920207	7.71643792672371	8.6236420134811	"unknown protein similar to TCP3 GB:AAC24010 [Arabidopsis thaliana]"
"CID9"	3.35912480636345	4.38005387471809	3.37745943312395	5.3532267427661	2.62400523129776	4.15617667378942	3.54341573119984	3.85182722212712	3.64740760470217	2.49055126747029	2.89127013824992	3.5262981932139	2.52127831791633	4.01468866520902	2.66242765074783	3.81117569789142	2.5022016191156	2.5903564517695	2.73093102817785	3.30831999262874	4.12212624386841	2.99316333985621	5.84795920288047	3.9145113695348	5.73888771977702	4.21587901557834	3.79292565548966	2.31178853101593	2.81678230187708	3.42785025184413	2.27964822963243	7.55310195142922	7.86272138888992	8.23413673658237	8.05372823413581	8.68861334625098	8.54967887554384	10.2199865321264	10.6128889939174	8.54807866938581	7.8606890308641	8.34951388110105	6.78915216866304	6.74557047109249	8.27239192525398	"RNA-binding protein, putative contains Pfam profile: PF00076 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (2 copies)"
"MEL4..NPY4"	9.2828403979747	8.43763809553735	8.34714393090714	5.34388050145176	9.03686445023206	8.64227277053802	8.12314807989595	8.4378501497852	9.55848057086005	8.66709163487556	8.9765518984741	8.75695057905198	7.11613400310645	5.98853792745947	6.16618471130777	5.84289117685621	8.78922788935491	8.86989396908069	8.44272057602492	9.14583807063264	8.20211116759186	7.98709746621569	8.20536544587882	7.83189279655677	7.98301280814301	9.32609732228593	8.75598953259811	8.7427687584946	8.5589031857574	6.03415385419111	5.6609141722241	2.67484641243167	2.26990952697534	1.92208171248115	2.43058375417165	1.4867060849105	2.9975073396359	1.76979406911894	1.84743465088369	0.877164770812316	2.44372312053064	2.11473674064708	2.34276849142291	2.21775923217145	1.90407318296166	"hypothetical protein predicted by genscan"
"CYP71B4"	2.05006503719954	2.35448321458052	2.42695964424438	2.91296604486004	4.49527679906554	3.54932282937085	3.36034060744109	2.4146283659942	1.93994735016796	2.97896407935807	2.23621549022996	2.9522345594233	2.57331462863474	1.93445678843865	1.65092087630433	2.68963147222642	3.81843476620296	4.11454405992563	1.90917242634365	1.81508544413578	3.45567876693691	1.64662410748749	2.46005231873962	1.94882860714072	3.44774561127839	2.28805665146748	1.36925418037588	3.47802185354348	1.29908727762197	1.75894105869924	2.12206982461107	8.94869362456459	8.24135032755747	8.512080349035	8.33223558938771	8.65736584566739	8.08925974711061	8.46174126837953	7.7809824118984	10.0701538523109	9.72704707019059	9.47445059850672	10.5473953916783	10.3052100843015	8.62717017186984	"cytochrome P450 monooxygenase (CYP71B4) identical to cytochrome P450 monooxygenase (CYP71B4) GB:D78603 [Arabidopsis thaliana] (Plant Mol. Biol. 37 (1), 39-52 (1998)); supported by cDNA: gi_3164135_dbj_D78603.1_D78603"
"ICL"	3.45113971463301	3.2871290453539	3.39621919907773	4.91773875706272	3.36225181280611	3.62680896826283	3.12777473613743	3.20971209953033	2.86694496564072	2.52039500113457	4.60452298676068	4.34196869088701	6.39522479105341	3.91429301201481	3.82671565329377	5.21512024867897	3.39012546295475	3.22802424625002	5.06372683775986	3.3291353272925	3.82660708672094	5.58468436107992	3.29057893824914	3.27188204446596	3.57419736962788	3.83905407066727	3.21341303135331	3.35742871578087	3.88132196302804	3.28057782835857	2.88989479470337	9.52050380917367	9.72170678372268	8.75573934439024	8.80552078426857	6.68735268622278	6.4281922762828	6.65466581819045	7.72649615905947	5.80107144932163	7.08946736262808	7.17846239544358	6.57287471674876	7.71808820376563	7.88243416164684	"putative isocitrate lyase similar to GB:P25248 from [Brassica napus]"
"NDF4..PnsB3"	1.9602122456834	2.50889016505428	2.4691095427614	4.96144022635172	5.00011903952092	4.24159793534007	3.08670904666422	5.43082277046169	3.5998064917128	2.78218016906323	3.94816588599615	4.34134757635548	4.84969353530331	2.94765880398803	4.40100132298599	4.31793947408	5.1236754520345	5.38412770089673	3.76863932403761	4.69016825164325	4.71540854026344	5.63032257966558	3.20221873191677	4.69528778012121	4.87825551082837	4.32639039629867	5.13392544415965	3.48907744112178	2.58012151087867	3.75910811752424	4.59309532553165	9.7854283357965	9.89797398851007	10.5332469831949	10.9611746716273	11.4045712136489	11.7769420720948	8.58018812419222	8.248644773122	10.4002003226278	9.82770548014482	10.384892360008	7.49854675476289	8.49844616832567	10.621444350749	"putative 2Fe-2S iron-sulfur cluster protein contains Pfam profile: PF00111 2Fe-2S iron-sulfur cluster binding domains; supported by cDNA: gi_14596158_gb_AY042867.1_"
"PIFI"	5.55705189663173	3.67354904542281	5.8722595074963	5.02537402254009	4.24215291176962	4.31154838861502	6.25895092909911	5.76906161285065	5.88524258372164	4.4306407571475	4.37205370577039	5.29267575178069	6.28323614485976	5.26340641088549	5.71972664680489	4.13534578519209	5.64872360194059	5.35329952920112	4.27146415740809	5.45895319771284	6.56499357995678	5.72933530354196	4.95651365639381	5.83489752104443	4.16624156794296	5.95016019389857	5.65763633587637	4.95874002267941	5.77343015080083	5.73242185249667	5.51341214846594	12.4088315274481	12.624984241945	12.7621529310122	13.1003428821865	13.3300125165171	13.6302098622092	9.96802411732558	10.4194083632107	12.83189311576	12.288557740403	12.5335631211874	9.08945815339938	9.73211984189557	12.9242506197737	"unknown protein  ; supported by cDNA: gi_13358213_gb_AF325024.2_AF325024"
"LHCB4.2"	6.42786557596115	5.33016393931369	3.87229367846988	5.51407467381049	5.71138594987594	4.66896947168544	5.3099616878505	5.45323862912288	4.80881071881858	6.03497989165059	6.46904233915388	6.12678891515811	6.68627533979053	5.85107623042828	4.47205395608237	3.68180883726045	6.03604699476153	6.22785922457563	6.65898826571993	4.63386025764911	6.62849046723963	6.74268943890238	5.76643397077488	4.34706555673328	6.51541791806283	5.95072388409621	3.54962408795811	6.84922094744724	5.5702488051662	8.47105825192632	7.09365599342672	14.3516505634696	13.5582976035802	13.9856303201645	13.2903401292727	14.1367421146305	13.5583624367311	12.8747646932112	12.2235076037685	13.2706924089685	13.0791695815311	12.6755046074485	11.672914760866	11.6879112543218	13.236783924963	"putative chlorophyll a/b-binding protein similar to chlorophyll a/b-binding protein (CP29) GB:S33443 [Arabidopsis thaliana], identical to Lhcb4.2 protein GB:AAD28774 [Arabidopsis thaliana]; supported by cDNA: gi_4741953_gb_AF134127.1_AF134127"
"ATBCA1..ATSABP3..CA1..SABP3"	2.70545734974133	2.45573622678672	3.50579049383154	4.0442239919748	2.40742028291657	4.77422391761143	3.89699403869983	2.33953957846097	4.46616586349344	4.78374844371125	4.73982490600672	3.63972944838652	5.15075106345311	5.1917320697782	4.13834502772187	4.82171217909837	2.6262573082828	4.28809857826548	2.689827351918	4.31789746161448	5.01473555146694	4.46947648704252	4.28380301984324	4.98442255861275	5.87461742032734	6.04881645284421	3.37693473675539	3.42080644053725	3.20783778929121	4.85176677783734	5.70053692754205	14.3800049743358	14.3227708194359	13.8006369440789	14.020193461849	14.3168357532671	14.5239641502832	13.0081485968526	12.8178675129697	13.1973713647069	13.1404551459854	13.3167507395238	10.7371895950238	12.0476663612957	13.6921161175897	"carbonic anhydrase, chloroplast precursor identical to carbonic anhydrase, chloroplast precursor GB:P27140 [Arabidopsis thaliana]; supported by cDNA: gi_15810272_gb_AY056175.1_"
"AHP4"	3.39094777890439	1.41644837806719	4.70628754542886	4.47581518439485	0.616400525487723	0.722135740656896	4.35492552611274	1.33376566345153	0.746055930947594	1.19921136251716	3.88438898760075	3.88706066568211	4.81926492044281	4.17215584634669	4.65188568094797	6.20955184453044	5.52704315832616	5.05188158460291	4.86031824928568	5.24177477545873	6.48098151808105	6.62544187624616	8.20836072845157	8.5131383061977	6.82249405324979	1.70550051949202	4.08436721084663	3.32741312690613	3.88599333225485	4.84164391751882	4.70859845091198	5.72682789387217	6.02614680984287	6.42113546386319	6.77542141265408	5.81348318582246	6.16479007530751	11.5697094393089	11.5095008610293	7.91521500173802	7.24683275391156	7.68018140303289	3.6150735894152	4.88139200250287	7.05058713258847	"putative two-component phosphorelay mediator similar to two-component phosphorelay mediators (ATHP1-3) GB:BAA37110, GB:BAA37111, GB:BAA37112 (Arabidopsis thaliana); supported by cDNA: gi_7630186_dbj_AB041766.1_AB041766"
"ATST4B..ST4B"	9.48643162222106	7.63993056388938	7.96057950803408	7.36505667284871	9.59485888202481	8.14539021673892	7.745673519252	7.24952801236782	8.02811836007622	7.72142426956052	10.7216877675198	9.52586084453994	10.09440143037	8.87799873344551	9.49419939535945	9.502454434383	9.21569523326861	8.74203831229379	9.69411079343574	9.61439216339255	9.16365873767189	8.24846311372974	9.19471944086638	9.15119465771945	9.19692844727281	11.3144899979602	10.2385540997345	10.0071553708435	9.70892992359435	11.8870297481525	11.577989563443	3.25894916356906	4.6905562267585	4.22469357881346	4.06504056963318	1.89425022203028	3.50081628239523	1.44338794460761	2.38514074326958	2.43603820528851	4.81888344899903	2.45671814214874	3.87107808683555	4.09601617501632	2.93622632803468	"steroid sulfotransferase, putative similar to steroid sulfotransferase 1 GI:3420004 from (Brassica napus);supported by full-length cDNA: Ceres:150484."
"AtWAK1..PRO25..WAK1"	4.02546594283598	2.89716175491532	1.51874776598703	2.97316290145401	3.63914668856221	1.76147722840187	3.09583571936829	3.83435144968484	4.16146142472983	3.21981915196586	2.56651070227815	3.46969817151054	3.72753820406886	2.0525163019536	2.38735666746694	4.21187309152559	3.47246761258309	2.79893628779784	4.71577290212905	3.16099804547974	4.85659079878482	1.40145606031455	3.86242405573995	3.49398261530308	3.01867685976335	4.43465286231985	1.75452945135889	1.33327775651694	3.82438061827914	3.64080403642879	1.61790358718494	7.20670856063396	6.97168291213558	7.01903369451595	6.95868357083927	7.26769723857699	6.975484651824	4.14694704023193	4.49161935118044	6.76034019252763	7.25715393005049	6.44757430149349	4.95537130432374	5.68117918028649	6.49877501049692	"hypothetical protein ; supported by cDNA: gi_14532585_gb_AY039917.1_"
"ATGSTF14..GSTF14"	6.05311897164213	5.22447241276308	6.42990264658529	4.96872408242807	6.46328085849345	4.61820603304865	6.08405735072397	3.06302920497286	6.2368947709702	5.21129011920678	7.73288904131767	7.31517858790142	7.90947761710218	7.31733291871778	8.51026317366167	8.40220086927274	4.92099054896417	5.65860417917209	7.39562439432389	6.99717526690677	8.09833893267506	7.70244254503436	7.76521333028495	6.8465571214651	8.17201756624527	6.20140598693811	6.48025457279318	8.26245397909909	7.34424978559422	10.0566640198775	8.64218905442958	4.22344977707147	4.48380378753207	2.03828145239331	0.789468253311229	1.5677604924718	1.58457141965557	3.16292375205081	1.64136473751658	1.76328459897043	1.52875622702026	2.40615270495765	2.97608705539902	4.50405013044625	4.92731770414833	"glutathione S-transferase, putative similar to GI:860955 from [Hyoscyamus muticus] (Plant Physiol. 109 (1), 253-260 (1995))"
"PR.5..PR5"	5.60228659235003	3.5967088862178	3.46418950292593	2.06735015245167	2.27928279693219	2.99740991067851	5.24899839821102	3.75373348101324	4.47252315994815	2.82256904038208	4.58274047012846	4.7419588453759	4.13276497461566	3.36603653864092	3.82930484268916	4.53545189818614	4.12202144431629	3.34776932112748	2.93622888392166	3.89253420410532	4.70830968329126	2.908500489136	5.25200404444493	5.13659997646958	2.81702668721957	2.97999688490068	2.37004703796837	5.5194245345876	3.90567443657461	2.8938983412692	3.9189602241367	7.49353828415782	7.46100708882651	7.2496106018375	8.39413295116545	7.13161943827338	7.45808106956406	3.66353098029934	4.83287409431679	7.60103656594634	9.03776788462366	9.36800815764378	9.51926563172407	9.18909421521839	7.55011121395216	"thaumatin-like protein similar to thaumatin GB:AAD55090 [Vitis riparia]; contains Pfam profile: PF00314 Thaumatin family; supported by cDNA: gi_14334527_gb_AY035168.1_"
"ATBS1..bHLH135..BS1..PRE3..TMO7"	8.97844548676168	9.49324596014596	7.66041556519129	8.24935750524924	7.74666957659868	8.33209097890924	7.83486025088822	7.65904654060578	8.20896189882652	8.51194881691651	9.12971095342897	9.56298103352322	7.82314391382463	8.16207179715179	7.60958856735754	7.94409673147163	8.41676324614727	9.20437393758916	8.2593068014889	9.68401883729428	8.31295804016318	8.32549261233431	8.05569655319671	8.41170818649742	8.21305930943847	8.57190944550619	9.38781627097754	9.41117311376048	9.55338591694039	9.19581856737524	9.86756899650679	4.48596588863514	2.06063575870246	1.11261822537452	1.15729899929301	2.59599520063294	1.2543062432262	0.998723111649116	1.43385329664976	0.882323355758516	4.38413421649553	2.50251942810695	2.98395252289951	4.28881201768793	3.74940762995641	"putative DNA-binding protein contains Pfam profile: PF00010 helix-loop-helix DNA-binding domain;supported by full-length cDNA: Ceres:519."
"CER8..LACS1"	3.7301002511701	3.94630896453217	3.94652086536627	3.52710464416487	3.79118387788916	4.00693073718766	5.13698491570453	4.43230097934759	5.62180379607752	4.89119428339426	4.85486303873514	4.52553705801713	4.26430891461415	4.12703000061348	4.14386000185422	4.14820871338909	2.71756655858117	2.56492119042985	4.18480093481078	2.86502151766372	5.57864003132573	3.61287893330018	4.22037222893998	4.7843272262553	4.18842976159856	4.48719149478957	3.80542620828289	4.88658611036638	3.39657291516409	3.17138996823508	5.1705670177606	9.24484528570616	8.8447488252744	8.14210826002456	7.76871566977654	7.44288641473897	6.6931302490821	6.93882195942069	7.71754340662005	9.0939761461985	9.3426561078563	8.61738980488599	11.1825176407058	9.73374309369789	9.94145057594285	"putative acyl-CoA synthetase  ; supported by cDNA: gi_15912204_gb_AY056380.1_"
"ATPER1..PER1"	5.20797349978718	3.80951648300324	6.59586440268895	6.63765082217718	5.15295292000516	3.13671973894066	4.6129424515915	3.37932658092827	5.45151903945446	2.87771902906381	5.25956313029878	4.29075321577992	7.94895225545922	7.23957448336768	5.42878456296842	2.44828206078304	1.93649419089364	3.50842412160025	4.68787938873268	1.93472641212445	4.45266522542992	4.47887724136077	4.26986236346977	4.030646462803	3.32313758906645	3.22365151094704	2.58413837109283	2.71506711531891	3.50035227375174	1.56005671043084	2.39821327770189	10.3888313177866	10.5491289452377	11.1697296029692	10.8994862018674	6.56589786403263	6.5382005159448	7.69898794988757	7.73860199798424	7.3843523176585	7.21531328732835	7.86020094789536	7.96864222017467	9.03331406954429	9.85102979109596	"peroxiredoxin identical to SP:O04005 from [Arabidopsis thaliana]"
"ATNCED9..NCED9"	2.91340314586695	1.52140122900322	3.62284630328876	2.14566178597525	5.26724904404559	2.11039492349979	4.72076352874619	2.63845335163325	5.28420748798544	2.30011936864868	6.52211796985106	4.44374923388352	4.87689221947213	3.6516885310372	1.5170293883921	2.1891166535887	5.26258167458411	1.6423028708828	5.14648753572997	1.44698519170952	6.02235737786651	1.58910041386392	5.60567164454195	4.57777012840188	5.63619943786096	6.02831950656527	3.96450138429032	7.54015824459883	5.79318771397956	7.70884886268434	3.62725880550377	3.33372040032592	2.68220225454075	1.93321068412255	1.69857148851721	1.48440551168913	3.14337917780562	1.89076321423765	1.77829873991757	1.44208082075075	1.66533959228621	2.06058727612516	1.98594156522911	1.04238635907043	2.41540050330496	"neoxanthin cleavage enzyme, putative similar to neoxanthin cleavage enzyme GI:9857290 from [Vigna unguiculata]"
"JMT"	2.6842387630389	3.51714668152482	4.49400741013082	3.41492818979896	4.87202641722876	1.86270021368411	4.43648853995895	5.13938794657435	3.46883168548737	2.64321856465572	2.46850222666519	2.74058966898261	1.57344724109735	1.51115544004069	1.92270471248755	2.20267159475631	0.798420353209303	2.52743503545719	2.83469385846519	4.09898077197902	3.42372148411987	3.84692644758067	1.90951231272329	3.01680455695034	1.41317294245548	2.22654168366954	4.6258461559691	2.34931437186972	2.20448408617605	4.23494712982103	2.0097479535996	2.33261918977269	4.13875780662979	3.53131089681017	1.75289319186291	4.44248122409284	1.61427198980694	7.06467463463648	7.5847148519089	4.36377206784652	4.12653498735958	2.52414142922602	1.77621597477207	2.12708943636779	2.39587512076596	"floral nectary-specific protein, putative similar to GB:AAF22289 from [Brassica rapa subsp. pekinensis] (Plant Mol. Biol. 42 (4), 647-655 (2000)); supported by cDNA: gi_13676828_gb_AY008434.1_"
"ATLFNR2..FNR2..LFNR2"	3.55883276221038	4.01269886951475	5.16807536685487	3.32363528294054	3.82145863361045	5.61388989715194	4.74626415581392	3.23981313246761	4.0414933422296	3.11895763103108	4.3851605548393	4.75127054210012	5.48281070153455	3.99496380195428	3.9950140358494	3.76384603328188	5.07269845999438	4.58860678721158	5.00816980704366	3.68593579008794	4.73371184550118	4.97586504528892	5.1209740335754	2.78963239665804	5.49978724838851	5.3168690985562	3.95572605331674	5.07965962808375	4.66079020044732	4.00798673451029	2.91330444702151	12.4106223963938	12.6162872429113	11.9925366054107	12.435756096915	12.9292419640393	12.812826681235	11.4476133659333	11.4882591500423	12.1521122036276	11.8217524553652	11.7765922469357	9.90392770493946	10.5445883371974	12.4017444076733	"ferredoxin--NADP reductase precursor, putative similar to GB:M25528 from [Mesembryanthemum crystallinum]"
"NDF6..PnsB4"	3.47092341262527	3.55718028840112	1.74876881628711	2.66704347337192	3.13611445800378	1.16055726214908	2.29824196759861	1.89658830398997	1.62659570091562	4.55523673225685	4.62896524514918	4.39845755803088	5.77107533189454	5.44868933407758	3.96183311867221	5.04199091298041	5.60025587695948	5.49506860437199	5.32984214860975	5.09846669287184	5.75168274207832	6.07882192179	3.7657073173748	5.49581272884635	6.40431903047266	4.85463562331212	4.20459072095013	4.7870188230681	3.76565623208235	5.53507419568656	4.39164973123952	11.736879378445	12.1360838015172	12.4479304547997	12.5645826589332	12.5491913870598	12.7472431632224	11.2454334211642	11.510079435479	12.09420289838	12.0760726743309	12.2793126572706	10.2147153932806	10.8533778143198	12.4894284722438	"unknown protein"
"PETE1"	4.61171012290027	4.24029527876341	2.10717734947513	4.3691331846929	2.30077426995387	2.95470866281578	4.79673857034555	3.36785671918637	3.16873591838676	2.74535865542196	3.99071204799985	4.59119614325547	5.07416278257634	4.4321079579824	2.77023300426134	2.34966206684786	4.69519024366265	5.25064007017505	4.714115875387	4.63062277154177	5.9421288995434	4.37308851665981	5.02825057844728	4.94162737774028	5.26858645356995	4.38968494616671	2.63050436679486	5.14966294940792	4.55093120403642	6.40386450220348	5.25283544967129	12.7235394856613	12.0656761299319	13.2878306754042	12.9257176376518	13.5192805911901	13.2033520148962	12.9505591657067	13.1674675991588	12.8791879711135	12.5793507542002	12.4053427170258	11.337349862272	10.9435684418136	13.2511231957891	"plastocyanin identical to plastocyanin GI:1865683 from [Arabidopsis thaliana]"
"NDH.O..NdhO"	3.88600173119568	2.63055997976151	3.95317316344682	2.53613677061967	4.39404923485705	4.50064406420199	4.0818826256193	4.55249105634709	4.80506076679902	3.06239774602421	3.48596975154804	3.50021374813949	4.31226743671305	4.10048502199209	3.17296072219624	3.53270142809948	3.66626246374127	4.2638407641917	2.75385554851338	4.64925039896413	4.6079731898826	5.67355404427628	4.74527048791465	4.29353155776469	4.52591653919279	4.40777337615498	4.51670528752266	4.19730980906531	3.1732010586317	3.56732791722334	1.8713308566802	11.0134239097939	10.9838684264568	11.2546685816464	11.1301770116145	11.7586089378962	11.7065801905155	8.68463422962798	8.92929754198604	10.7946249106317	10.7968554551889	10.6650203393271	8.7233495531581	9.40663988616285	11.4417900717281	"unknown protein ; supported by cDNA: gi_15294195_gb_AF410289.1_AF410289"
"ESP..ESR..TASTY"	3.11431497370834	2.55780049755097	4.47495861111829	2.92202754323122	3.54797438884683	3.89948862750573	2.92435921670232	5.15654056945867	2.92903969191994	3.7239677668566	3.80230296618033	3.62143614329726	3.88599163723785	3.84462437396988	3.75718927386624	4.10314718086611	5.03404620676414	5.20875140484834	3.67194761880584	2.95310104371119	4.00738020030315	3.36252283756212	4.84365353757838	4.08026128726948	4.83617567530194	4.28526965129275	4.50729344206385	2.49460915665198	3.32240267214688	2.1101991984721	2.75381548933531	8.66045476944863	8.43704320895364	9.04759362896218	8.88115593223993	8.07854590286322	8.06892987550772	8.52515187126306	8.62235011964124	9.82712948689479	9.40144230896615	9.71173747962579	10.9485890743028	10.7247965225427	8.89524218357969	"jasmonate inducible protein, putative similar to jasmonate inducible protein GI:9279638 from [Arabidopsis thaliana]"
"CYP718"	8.9428516396103	7.05042858449802	7.85235377579279	6.18048074146456	8.804504169082	3.7063533150474	8.34339456525532	5.59923972000075	8.50423631230735	3.85183843027984	8.27557058006387	7.77489715813057	7.29715150129801	6.24847771580582	5.35752137024709	5.1380085851652	7.63758444112869	4.39662759561817	7.82022107994156	6.23424574531508	7.65196706634223	6.87541443740067	7.85032596857299	6.93059597904356	7.57752392388408	7.00692735120845	4.23225593962819	8.69770310133277	6.50815195055815	8.35678320138712	8.49087728694118	3.16912132633896	3.19838953088169	2.48403210275742	2.48234003971363	3.13570102786352	3.00174271807805	3.11742083973417	2.3481397488893	2.16536374892525	2.97391724869906	2.47593038397504	1.29775411345308	1.90364278310836	3.27017109468357	"putative cytochrome P450"
"SAUR6"	1.34528420873061	1.23865356919278	2.2927540551058	1.36096844117136	1.30175316368479	0.967857932982487	1.26286394134433	1.78747564859783	1.00741664745045	3.01980051598805	2.50695424598069	4.87714124966219	4.55797639887251	4.43422953973522	4.44826368616775	6.91664360117007	4.97144143879604	7.23097561801467	4.58470851715103	7.05102835901955	4.05460029647825	5.87180541658416	3.12430133900922	2.23914679460538	1.67706293722373	1.9037619010481	3.27578113481655	4.27447425410693	5.04692847255187	3.70068278844837	5.16897776082055	10.6235739967169	11.3123394429459	12.0204155962729	12.5409227562486	12.332245451763	12.8687002578492	11.7699653578583	11.6427547009298	11.4567992955813	11.3351087160367	12.2053539334879	9.95023526061013	10.6965780775938	11.5854533054845	"putative auxin-regulated protein"
"ATGPT2..GPT2"	6.10265043773945	3.4849808057371	3.49884041737147	4.64541106389362	2.82047995942009	3.92585485137181	5.36290078097051	5.03005871080518	4.51748657587124	5.47347369787095	4.01803693162476	2.25384262107643	3.70038230883389	2.45287818207428	3.03260602072843	3.24479439038397	1.4372891320588	1.85219605323229	2.15634801462575	4.7706093147723	2.70071751006912	3.73439241352491	2.28894362251014	2.50429601521468	2.98041693055374	4.01603659174951	1.37775852857694	2.84891185608825	2.60281896943702	4.16782995014254	2.91584486557324	8.62504253811865	7.19749575589201	7.83432021798816	7.04424677988277	8.13288149099758	6.61615221875172	5.35371623299814	3.12231452987377	3.38952197601376	7.04138145774833	6.35670778141177	7.30898746274223	5.39843103771659	6.33225807415548	"glucose-6-phosphate/phosphate-translocator precursor, putative similar to glucose-6-phosphate/phosphate-translocator precursor GI:2997591 from [Pisum sativum]; supported by cDNA: gi_14596172_gb_AY042874.1_"
"RAP2.6"	11.0104719257722	8.63899495154241	9.20534622174063	7.69884709030275	11.1512086460695	7.84276933795	11.2341102936337	8.39315358673234	10.5659511675874	7.74321955551658	8.9254195946204	7.59491499076734	8.20602733434301	6.8631779057352	6.75939584488587	6.10877918788775	8.59032441172673	7.51361288004469	8.69015619599772	7.46536647439906	8.87239415574978	6.83359101563978	8.478609006529	6.93275167363999	7.99691843522296	9.66562523949612	8.14551858570415	9.03510246983558	7.71755778287354	8.70871065543473	8.03348854553878	2.0558498909643	2.47161387310855	3.71007337659095	2.27665465666215	2.83274686741726	6.1196853034835	1.91622928224456	3.03626529315752	3.15121844299098	3.59624821072649	2.80823621987269	2.61784113835117	1.4356623276545	2.23781407576728	"AP2 domain containing protein, putative similar to AP2 domain containing protein GI:2281637 from [Arabidopsis thaliana]"
"AtSTP14..STP14"	4.14209519865806	4.00164015997993	5.39244315641642	5.53170660421722	3.93794399642452	4.81368485444377	4.47403662817441	4.57795706165212	3.901821600992	4.21840890986455	4.90788609828669	3.70187832088585	3.4656012164779	3.99927027796281	3.53307643870763	3.1111514568323	4.52119532778699	3.13931853788717	2.89782902769856	3.33917896159407	4.11760117634772	3.83538947488968	2.89731896607871	5.21034691407931	3.19606434518449	5.68516371329003	5.08980176958457	4.89397575430729	4.41033957398874	3.81367741192952	3.01510568131484	9.75432255491486	10.0234898606037	9.75221566958421	10.2199503738188	9.42802082935079	9.25279995701771	9.46266709134619	9.71757927655909	11.2742080717249	11.0624517743626	10.9917475808529	12.2010951119697	12.4587045666672	9.48239099148497	"sugar carrier protein, putative similar to sugar carrier protein GI:169735 from [Ricinus communis]"
"RIC2"	9.09908796196659	8.14823080374931	8.83434172530259	8.84346721323341	8.95986504597133	8.45852437664135	9.47637778552879	7.98994309396618	8.07322493512142	7.2290804956918	7.80207419609059	7.14780728846901	9.22700938850966	9.01847962973951	9.11998862421583	9.17911547531748	9.62596402229105	9.84530173276568	9.36797245683227	9.41953429565478	8.29767848974222	6.96630450609516	7.1574890628793	7.12615175201144	6.7456569182562	8.03374398050745	8.53851159745036	7.8952022320074	8.25317167754629	5.81783536950401	6.27668188038447	3.38311261297821	2.92892905943468	3.79889359571434	2.25117840097111	0.820246208310957	2.35877781108851	4.37234482319126	2.74098442749555	3.78739317122946	1.71497763398322	3.51000853341059	2.03891620176143	1.8792405318965	4.61707804766234	"hypothetical protein predicted by genscan+"
